_id,session,text,entities.id,entities.targets[0].group,entities.targets[1].group,entities.targets[2].group,entities.operations[0],entities.operations[1],entities.operations[2],entities.operations[3],entities.traffics[0],entities.traffics[1],nile,status,createdAt,updatedAt,merlin,entities.qos[0].name,entities.qos[1].name,entities.qos[0].value,entities.qos[1].value,entities.qos[0].unit,entities.qos[1].unit,entities.qos[0].constraint,entities.qos[1].constraint,entities.targets[0].location,entities.targets[1].location,entities.targets[2].location,entities.destination,entities.targets[0],entities.targets[1],entities.targets[3],entities.origin,entities.services[0],entities.services[1],entities.end,entities.protocols[0],entities.protocols[1],entities.targets[0].protocol,entities.targets[1].protocol,entities.targets[2].protocol,entities.middleboxes[0],entities.middleboxes[1],entities.middleboxes[2],missingEntities.Limit.Mbps,nileFeedback,entities.targets[0].traffic,entities.targets[1].traffic,entities.targets[2].traffic,entities.targets[3].traffic,entities.start,missingEntities.location.everyday,missingEntities.location.servers,missingEntities.location.block just nintendo network,missingEntities.traffic.not all traffic,missingEntities.traffic.error on traffic,missingEntities.location.labs,missingEntities.middlebox.DNS Server,missingEntities.traffic.inbound and outbound,missingEntities.none.endpoint,missingEntities.location.dorms,missingEntities.group.guests,missingEntities.traffic.block F2movies trafiic from Internet to Labs,missingEntities.traffic.to guests is also 100mbps,missingEntities.group.students,missingEntities.location.you forgot youtube,missingEntities.2.block F,missingEntities.group.dorms,entities.targets[1].service,entities.targets[0].service,entities.targets[2].service,missingEntities.traffic.unset bandwidth,missingEntities.service.bandwidth,missingEntities.traffic.limit traffic to 10 GB per week at LAN,"missingEntities.service.Lumi, let's configure the endpoints for middlebox",missingEntities.group.server racks,missingEntities.middlebox.blocking traffic is not present,missingEntities.10.quota,missingEntities.group.B,missingEntities.service.does not have any,"missingEntities.group.Currently, the University of Illinois does not have any rate limits",missingEntities.traffic.bandwidth,missingEntities.location.firewall;,missingEntities.middlebox.no,missingEntities.group.no,missingEntities.location.classrooms,missingEntities.traffic.Duration,"missingEntities.group.Hey Lumi, please block traffic for all students",missingEntities.service.allow all traffic from students,missingEntities.service.1000 mbps bandwidth,missingEntities.question.all my question,missingEntities.service.week,missingEntities.traffic.unblock,missingEntities.service.startup is the starting configuration,"missingEntities.traffic.Hey Lumi, please block traffic for all students",missingEntities.10.0.Create VLAN,missingEntities.group.Limit bandwidth usage to 50 mbps for professors,missingEntities.location.Servers,missingEntities.download.GB,missingEntities.traffic.limit bandwidth to 100mbps,missingEntities.group.Eric,missingEntities.traffic.redirect,missingEntities.group.Bob,missingEntities.service.4pm to 7pm,missingEntities.traffic.100 gb,missingEntities.location.Internet,missingEntities.location.sd wan site,missingEntities.service.latency,missingEntities.group.500,missingEntities.location.site1,missingEntities.location.site2,missingEntities.traffic.drop the traffic,missingEntities.middlebox.acess control module is missing,missingEntities.group.Please make traffic coming from the Internet pass through a firewall.,missingEntities.group.set a 10 GB per week download quota for students in dorms.,"missingEntities.group.hey Lumi, limit to 100 Mbps the torrent traffic to Guest",missingEntities.service.porn,missingEntities.traffic.please make traffic coming from the internet thestral of firewall,missingEntities.location.through,"missingEntities.traffic.for endpoint('gateway') set quota('download', '10', 'gb/wk')",missingEntities.service.At dorms limit traffic to 10 GB per week,missingEntities.group.per week,missingEntities.service.rule starts 16:00 to 19:00,missingEntities.group.'everyday',missingEntities.location.guests,missingEntities.traffic.students can download 10gb in dorms,missingEntities.middlebox.traffic speed,missingEntities.group.block all traffic from the cleber employee from Monday to Wednesday from 8 in the morning until 12 in the afternoon.,missingEntities.entity.It,missingEntities.traffic.per weak,missingEntities.service.dinner,missingEntities.location.Tokyo,missingEntities.from.firewall,missingEntities.cancle.Limit traffic to dorms to 10 gb download per week,missingEntities.10.GB per week,missingEntities.location.China,missingEntities.middlebox.For Dorms set download 10 gb/wk,missingEntities.group.servers,missingEntities.group.Limit for servers,missingEntities.group.Limit only for servers,missingEntities.group.set a 5 Gbps bandwidth limit for the server racks from 4PM to 7PM,missingEntities.traffic.Limit students download up to 10GB per day,missingEntities.location.Limit bandwidth usage to 50 mbps for professors.,missingEntities._.qos,missingEntities.location.boao,missingEntities.location.dbrand,missingEntities.service.origin,missingEntities.group.hey,missingEntities.location.idw,missingEntities.location.kkkk,missingEntities.location.sadhu,missingEntities.location.dsadasdas,missingEntities.location.uhdah,missingEntities.traffic.for student,missingEntities.traffic.Detection flow,missingEntities.middlebox.Endpoint,missingEntities.group.Alex,missingEntities.location.EmNets301,missingEntities.location.youtube,missingEntities.group.student,missingEntities.location.student,missingEntities.location.network,missingEntities.middlebox.block,missingEntities.service.block,missingEntities.service.service level,missingEntities.location.hall,missingEntities.group.10 GB per week,"missingEntities.group.group name is ""undergraduates""""",missingEntities.traffic.link,missingEntities.traffic.student,missingEntities.location.please block traffic from a,missingEntities.operation.update,missingEntities.service.employee,missingEntities.group.Limit bandwidth,missingEntities.group.Students download,missingEntities.service.throughput,missingEntities.location.dorm,missingEntities.group.the network,missingEntities.service.internet,missingEntities.must.it,missingEntities.middlebox.block traffic for all students,missingEntities.middlebox.a,missingEntities.group.employee,missingEntities.traffic.what is the network bandwith,missingEntities.location.endpoint is hostel,missingEntities.middlebox.limit,missingEntities.middlebox.dorm,missingEntities.service.network's maximum link ultilization should be lower than 0.8,missingEntities.middlebox.per week,missingEntities.location.kkk,missingEntities.traffic.block,missingEntities.location.'building A',"missingEntities.location.network is place, not name",missingEntities.service.Google,"missingEntities.service.Add firewall and intrusion detection from gateway to backend for client B, with latency less than 10ms and 100mbps of bandwidth,and allow HTTPS only, everyday, from 09:00 to 18:00",missingEntities.location.blah,missingEntities.group.professor,missingEntities.location.location,missingEntities.group.group is stundent,missingEntities.24.24 pm is time,missingEntities.service.minimum,missingEntities.group.''block traffic from f2movies going to students in the labs'',missingEntities.group.No,missingEntities.traffic.you don't get anything lumi,missingEntities.aff.yes,missingEntities.location.neu is network,missingEntities.location.dka,missingEntities.traffic.can't,missingEntities.traffic.destination filter,missingEntities.traffic.F2movies,missingEntities.$.no,missingEntities.middlebox.firewall,missingEntities.service.unblock,missingEntities.service.only between Friday evening and Monday mornings,missingEntities.location.18,missingEntities.middlebox.Limit bandwidth,missingEntities.100.limit,"missingEntities.location.professors is location, not group"
5e299041b72b562f0fe1f82a,20fb5a78-959b-4491-9ac8-c9e75cb906b7,limit download fee of 10 Gb per user us bedrooms,build,,,,set,,,,,,"define intent buildIntent: for endpoint('network') set quota('download', '10', 'gb')",compiled,2020-01-23T12:23:29.532Z,2020-01-23T12:23:36.535Z,[ x : ( ipDst = network  ) -> quota .*  ],quota,,10,,gb,,download,,network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e29a257889a6d229ab4f9ca,bc30055b-6035-4d86-a61b-5f907703cc4a,add middlebox('dpi'),build,,,,add,,,,,,define intent buildIntent: for endpoint('network') add middlebox('dpi'),pending,2020-01-23T13:40:39.263Z,2020-01-23T13:47:07.862Z,,,,,,,,,,network,,,,,,,,,,,,,,,,dpi,,,true,define intent buildIntent: for endpoint('network') add middlebox('dpi'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e29a42e889a6d229ab4f9db,bc30055b-6035-4d86-a61b-5f907703cc4a,Limit students in the dorm to 10 GB per week,build,,,,set,,,,,,"define intent buildIntent: for endpoint('dorms') set quota('download', '10', 'gb/wk')",compiled,2020-01-23T13:48:30.578Z,2020-01-23T13:48:38.662Z,[ x : ( ipDst = dorms  ) -> quota .*  ],quota,,10,,gb/wk,,download,,dorms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e29a624b72b562f0fe1f862,2ff65040-3de8-11ea-b287-85bc37d011b3,block facebook traffic,build,,,,block,,,,,,define intent buildIntent: for traffic('all') block service('facebook'),compiled,2020-01-23T13:56:52.892Z,2020-01-23T13:56:59.318Z,[ x : ( tcp.dst = 5060  ) ->  ],,,,,,,,,,,,,,,,,facebook,,,,,,,,,,,,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e29a808889a6d229ab4fa04,e844ec55-c830-4385-b15d-d1ce5ab70979,block f2movies on labs,build,,,,block,,,,,,define intent buildIntent: for endpoint('labs') block service('F2movies'),compiled,2020-01-23T14:04:56.541Z,2020-01-23T14:05:01.343Z,[ x : ( ipDst = labs  ) ->  ],,,,,,,,,labs,,,,,,,,F2movies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e29a81e889a6d229ab4fa07,e844ec55-c830-4385-b15d-d1ce5ab70979,block f2movies for students on the lab,build,students,,,block,,,,,,"define intent buildIntent: for group('students'), endpoint('labs') block service('F2movies')",compiled,2020-01-23T14:05:18.947Z,2020-01-23T14:05:25.448Z,[ x : ( ipDst = 172.16.4.9 andipDst = labs  ) ->  ],,,,,,,,,,labs,,,,,,,F2movies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e29a88c889a6d229ab4fa0d,e844ec55-c830-4385-b15d-d1ce5ab70979,limit servers bandwidth to 5gbps between 4 and 7,build,,,,set,,,,,,"define intent buildIntent: for endpoint('network') set bandwidth('max', '5', 'gbps')",pending,2020-01-23T14:07:08.499Z,2020-01-23T14:07:08.499Z,,bandwidth,,5,,gbps,,max,,network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e29b115aa8b6f8a435d9835,1d695e18-63ed-4c16-af2b-99a2b9bfedeb,"hey Lumi, add dpi to labs",build,,,,add,,,,,,define intent buildIntent: for endpoint('labs') ,compiled,2020-01-23T14:43:33.124Z,2020-01-23T14:43:36.313Z,[ x : ( ipDst = labs  ) ->  ],,,,,,,,,,,,labs,labs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e29b12bb72b562f0fe1f891,1d695e18-63ed-4c16-af2b-99a2b9bfedeb,add dpi to labs network,build,,,,add,,,,,,define intent buildIntent: for endpoint('labs') ,pending,2020-01-23T14:43:55.748Z,2020-01-23T14:43:55.748Z,,,,,,,,,,,,,labs,labs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e29b2b8b72b562f0fe1f8a1,1d695e18-63ed-4c16-af2b-99a2b9bfedeb,block F2movies traffic to the labs,build,,,,block,,,,,,define intent buildIntent: for endpoint('labs') block service('F2movies'),compiled,2020-01-23T14:50:32.843Z,2020-01-23T14:50:47.659Z,[ x : ( ipDst = labs  ) ->  ],,,,,,,,,labs,,,,,,,,F2movies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
